user_id,game_type,reaction_time,accuracy,mistakes,completion_time,level_reached,stress_answer,frustration,historical_score,cognitive_score,label_stress
197,decision_making,253.1,0.7,3,30.2,7,3,0,91.0,56.5,1
124,emotional_recognition,1360.1,0.9,1,31.8,9,1,0,74.9,61.2,0
131,focus_tracking,594.9,0.9,1,30.2,9,2,0,63.7,69.0,0
39,decision_making,573.8,0.8,2,33.5,8,2,0,63.7,60.9,0
147,decision_making,308.4,0.7,3,29.4,7,2,0,105.5,55.9,1
173,decision_making,780.3,0.6,4,30.5,6,3,0,56.5,43.1,1
32,decision_making,546.3,0.3,7,30.2,3,4,0,80.5,21.5,1
49,decision_making,516.8,0.6,4,28.6,6,2,0,67.9,45.8,0
181,reaction_speed,509.6,0.3658,3,2547.9,1,2,0,77.8,0.0,1
193,emotional_recognition,1640.9,0.9,1,38.5,9,3,0,86.0,57.7,0
96,persistence_challenge,936.9,0.4,3,72.0,2,2,0,91.8,27.4,1
189,reaction_speed,393.6,0.8574,0,1574.3,1,1,0,71.1,0.0,1
161,decision_making,292.5,0.7,3,35.6,7,3,0,59.7,55.5,0
164,emotional_recognition,739.2,0.8,2,49.3,8,3,0,96.9,57.7,1
150,decision_making,358.1,0.6,4,22.9,6,2,0,89.3,47.4,0
3,emotional_recognition,498.0,0.8,2,46.4,8,1,0,52.8,60.4,0
89,reaction_speed,732.9,0.585,2,3664.5,1,2,0,70.5,0.0,1
177,memory_pattern,182.9,0.75,1,29.9,3,3,1,83.0,64.2,1
184,memory_pattern,811.6,0.4286,4,59.3,3,3,0,90.2,29.7,1
87,emotional_recognition,644.6,0.8,2,28.0,8,2,0,81.8,60.6,0
76,persistence_challenge,440.1,0.6,2,54.2,3,2,0,66.8,48.2,0
111,focus_tracking,477.7,0.8,2,28.8,8,3,0,73.8,62.2,0
52,persistence_challenge,297.6,0.4,3,73.7,2,2,0,66.0,33.7,1
42,focus_tracking,336.0,0.7,3,24.1,7,2,0,83.5,55.6,0
73,reaction_speed,348.2,0.6681,1,1392.7,1,2,0,95.4,0.0,2
198,focus_tracking,353.8,0.7,3,38.9,7,3,0,88.3,54.6,1
107,reaction_speed,513.8,0.412,1,1541.5,1,2,0,84.7,0.0,1
114,reaction_speed,529.2,0.6051,1,2646.1,1,2,0,46.6,0.0,1
51,emotional_recognition,516.4,0.9,1,22.8,9,3,0,78.3,69.8,1
116,decision_making,671.0,0.8,2,23.1,8,2,0,56.1,60.3,0
26,persistence_challenge,514.8,0.8,1,95.6,4,2,0,73.3,57.3,1
123,emotional_recognition,1057.2,0.6,4,57.7,6,3,0,67.1,37.7,1
187,decision_making,429.8,0.5,5,24.5,5,2,0,81.1,38.7,1
48,focus_tracking,585.1,0.6,4,33.7,6,2,0,75.5,44.8,1
71,focus_tracking,538.6,0.7,3,30.4,7,1,0,101.2,53.6,0
45,reaction_speed,562.1,0.5047,1,1686.3,1,1,0,95.4,0.0,2
1,persistence_challenge,738.5,0.8,1,60.2,4,3,0,74.4,58.6,1
36,emotional_recognition,441.0,0.6,4,33.9,6,2,0,57.1,46.2,0
125,reaction_speed,379.9,0.7367,1,1519.6,1,1,0,91.2,0.0,1
65,decision_making,385.2,0.5,5,23.3,5,1,0,100.6,39.1,1
122,emotional_recognition,479.5,0.8,2,34.1,8,2,0,85.1,61.8,0
190,focus_tracking,494.1,0.7,3,42.9,7,3,0,65.7,52.8,1
27,decision_making,499.6,0.7,3,32.8,7,3,0,94.8,53.7,1
125,persistence_challenge,469.8,0.8,1,75.5,4,3,0,88.3,59.8,1
108,emotional_recognition,307.8,0.8,2,49.4,8,2,0,70.8,62.0,0
199,emotional_recognition,572.6,0.5,5,43.2,5,3,0,78.4,36.0,1
58,emotional_recognition,760.7,1.0,0,42.0,10,1,0,88.9,74.2,0
50,focus_tracking,403.0,0.7,3,37.6,7,2,0,76.9,54.2,0
196,focus_tracking,306.2,0.6,4,32.1,6,3,0,70.0,47.7,1
192,emotional_recognition,550.3,0.8,2,47.2,8,2,0,73.5,59.8,0
154,focus_tracking,215.7,0.7,3,27.5,7,2,0,74.1,56.8,0
30,focus_tracking,407.6,0.7,3,33.2,7,2,0,67.9,54.6,0
73,memory_pattern,315.2,0.875,1,49.2,7,2,0,77.2,68.4,0
161,emotional_recognition,790.6,0.6,4,37.0,6,1,0,65.3,42.4,0
111,memory_pattern,483.3,0.7143,2,58.1,5,3,1,67.2,54.2,1
172,emotional_recognition,295.7,0.8,2,41.9,8,2,0,62.8,62.9,0
187,focus_tracking,554.6,0.8,2,29.9,8,2,0,85.6,61.5,0
78,reaction_speed,213.5,0.7998,0,853.9,1,2,0,97.2,0.0,1
157,memory_pattern,639.1,0.6667,2,54.0,4,1,0,67.9,50.2,0
60,memory_pattern,368.7,0.6,2,76.6,3,2,0,77.4,46.7,1
38,reaction_speed,437.6,0.6047,1,1312.8,1,4,0,74.9,0.0,2
157,focus_tracking,254.2,0.7,3,29.1,7,3,0,73.9,56.5,1
0,memory_pattern,250.8,0.4286,4,53.5,3,3,0,74.1,35.9,1
51,emotional_recognition,518.2,0.9,1,43.7,9,3,0,90.7,68.5,0
157,persistence_challenge,1009.5,0.4,3,58.7,2,2,0,61.3,28.0,1
108,focus_tracking,481.8,0.8,2,31.4,8,1,0,81.3,62.0,0
74,emotional_recognition,349.7,0.9,1,34.8,9,2,0,77.4,71.0,0
195,decision_making,695.3,0.7,3,27.0,7,2,0,81.1,52.0,0
77,focus_tracking,616.9,0.7,3,43.1,7,1,0,61.0,51.5,0
140,decision_making,578.8,0.8,2,27.2,8,2,0,84.9,61.2,0
99,focus_tracking,524.6,0.8,2,25.4,8,1,0,82.5,61.8,0
53,decision_making,584.7,0.8,2,28.1,8,3,0,53.5,61.2,1
75,emotional_recognition,228.5,0.7,3,37.7,7,3,0,58.8,55.9,1
27,memory_pattern,430.3,0.5,3,32.8,3,1,0,72.7,42.4,0
2,focus_tracking,236.8,0.6,4,35.7,6,4,1,85.2,48.1,2
32,emotional_recognition,701.6,0.9,1,31.9,9,3,0,80.8,67.8,1
153,memory_pattern,732.3,0.7143,2,38.9,5,2,0,102.3,53.6,1
134,focus_tracking,604.7,0.6,4,25.9,6,3,0,88.9,45.0,1
26,decision_making,462.7,0.7,3,31.1,7,1,0,109.0,54.3,0
183,decision_making,672.0,0.6,4,25.9,6,3,0,84.8,44.3,1
4,memory_pattern,605.0,0.75,1,44.1,3,2,0,94.3,58.5,0
113,focus_tracking,392.9,0.8,2,28.5,8,2,0,66.7,63.1,0
36,focus_tracking,573.3,0.5,5,29.7,5,3,0,72.1,37.3,1
123,focus_tracking,632.3,0.7,3,30.6,7,3,0,56.6,52.6,0
95,focus_tracking,486.2,0.8,2,23.9,8,1,0,90.8,62.1,0
73,memory_pattern,597.8,0.75,1,39.5,3,3,0,96.7,59.1,0
165,persistence_challenge,383.9,0.6,2,58.3,3,2,0,70.9,48.3,0
22,emotional_recognition,309.2,1.0,0,34.3,10,2,0,50.7,79.5,0
133,reaction_speed,520.5,0.6508,1,1561.4,1,3,1,90.9,0.0,2
151,emotional_recognition,743.6,0.7,3,47.0,7,2,1,103.7,49.9,1
23,memory_pattern,524.9,0.75,1,52.9,3,2,0,78.5,58.5,0
131,persistence_challenge,721.7,1.0,0,54.1,5,2,0,67.9,73.4,0
101,memory_pattern,611.2,0.3333,4,50.5,2,2,0,94.0,26.8,1
66,decision_making,702.0,0.6,4,27.3,6,5,1,60.9,44.0,2
162,persistence_challenge,600.3,0.4,3,27.8,2,2,0,64.6,35.0,0
34,emotional_recognition,451.2,0.6,4,53.1,6,3,1,49.3,44.2,1
169,decision_making,629.8,0.8,2,14.5,8,3,0,78.1,60.7,0
111,emotional_recognition,411.5,0.9,1,40.6,9,3,0,55.6,69.8,0
76,persistence_challenge,407.3,0.8,1,36.6,4,1,0,71.8,64.3,0
181,emotional_recognition,661.5,0.8,2,34.5,8,2,0,80.6,59.9,0
186,decision_making,409.2,0.9,1,20.9,9,2,0,62.3,70.9,0
178,reaction_speed,517.3,0.6775,1,2069.2,1,1,0,87.6,0.0,1
93,focus_tracking,446.5,1.0,0,32.0,10,2,0,87.4,78.3,0
6,persistence_challenge,709.4,0.6,2,55.8,3,3,0,93.8,45.3,1
18,persistence_challenge,514.9,0.6,2,67.4,3,4,1,58.5,46.1,1
108,decision_making,686.9,0.7,3,26.3,7,2,0,77.6,52.1,0
80,memory_pattern,344.7,0.625,3,53.0,5,4,1,86.9,48.8,1
27,memory_pattern,560.6,0.6667,1,49.3,2,3,0,71.2,53.5,1
162,decision_making,516.0,0.5,5,26.1,5,3,0,73.4,37.8,1
85,decision_making,314.3,0.8,2,25.7,8,2,0,79.2,63.9,0
0,persistence_challenge,647.2,0.6,2,58.9,3,1,0,94.1,45.6,0
5,emotional_recognition,503.1,0.7,3,35.4,7,3,0,57.7,53.4,0
182,focus_tracking,274.0,0.6,4,33.2,6,3,1,89.0,47.9,1
24,persistence_challenge,435.1,0.4,3,57.1,2,3,0,58.2,33.9,1
52,persistence_challenge,511.8,0.6,2,82.9,3,3,0,58.3,44.6,1
139,focus_tracking,700.1,0.9,1,28.8,9,2,0,73.3,68.0,0
56,memory_pattern,679.6,0.6667,2,46.7,4,4,1,70.3,50.5,1
74,reaction_speed,687.4,0.761,0,2062.2,1,3,0,87.5,0.0,2
109,memory_pattern,432.1,0.6667,1,47.9,2,3,0,102.2,54.9,1
8,decision_making,603.0,0.8,2,28.6,8,2,0,70.8,61.0,0
26,focus_tracking,255.4,0.6,4,25.0,6,2,0,75.9,48.4,1
163,focus_tracking,338.7,0.4,6,28.7,4,2,0,58.7,31.6,1
36,focus_tracking,417.1,0.5,5,34.8,5,3,1,75.1,38.4,1
81,reaction_speed,869.5,0.9509,0,2608.4,1,3,0,70.5,0.0,1
18,persistence_challenge,682.1,0.6,2,45.9,3,2,0,77.1,46.6,1
183,focus_tracking,316.6,0.8,2,32.6,8,2,0,94.3,63.6,1
23,memory_pattern,340.7,0.5,3,46.7,3,1,0,97.2,41.9,1
122,decision_making,355.3,0.7,3,31.2,7,2,0,95.3,55.3,0
194,focus_tracking,551.0,0.6,4,31.6,6,2,0,44.8,45.3,0
135,focus_tracking,393.0,0.8,2,26.4,8,2,0,78.6,63.1,0
16,focus_tracking,445.7,0.7,3,28.5,7,3,0,62.8,54.5,0
178,memory_pattern,398.3,0.5,3,59.3,3,1,0,85.6,40.1,1
197,persistence_challenge,878.1,0.8,1,68.0,4,3,0,96.5,56.4,1
102,persistence_challenge,702.5,0.6,2,79.1,3,2,0,79.7,43.1,1
126,reaction_speed,563.7,0.46,1,1691.0,1,3,0,74.9,0.0,2
62,reaction_speed,665.7,0.926,0,3328.6,1,2,0,63.7,0.0,2
3,persistence_challenge,305.1,0.6,2,74.8,3,1,0,55.8,47.5,0
113,memory_pattern,371.9,0.7143,2,39.6,5,2,0,62.3,57.2,0
140,emotional_recognition,600.6,0.4,6,48.3,4,3,0,105.2,27.2,1
90,memory_pattern,458.9,0.5714,3,33.4,4,1,0,71.9,46.4,0
118,emotional_recognition,327.3,0.9,1,38.1,9,1,0,73.3,70.9,0
45,emotional_recognition,437.8,0.7,3,43.0,7,4,0,72.5,53.3,1
55,reaction_speed,457.8,0.5628,1,1831.3,1,4,1,62.5,0.0,2
161,reaction_speed,400.6,0.9721,0,1201.8,1,2,0,91.2,0.0,1
84,reaction_speed,601.3,0.883,0,3006.4,1,4,1,58.7,0.0,2
55,persistence_challenge,326.5,0.8,1,82.0,4,3,0,74.9,60.5,1
51,reaction_speed,275.0,0.4998,1,825.0,1,2,0,91.6,0.0,1
138,reaction_speed,478.1,0.8917,0,1912.5,1,3,0,60.2,0.0,2
88,memory_pattern,870.4,0.8333,1,74.9,5,2,0,90.5,57.8,0
176,emotional_recognition,442.7,0.7,3,51.2,7,2,0,79.6,52.5,0
11,memory_pattern,1152.8,0.6667,2,42.9,4,3,0,71.3,46.2,1
104,emotional_recognition,461.4,0.7,3,39.1,7,2,0,47.2,53.5,0
63,reaction_speed,282.4,0.5475,2,1411.8,1,2,0,72.6,0.0,1
153,memory_pattern,522.1,0.7143,2,36.8,5,3,0,101.9,56.0,1
80,emotional_recognition,188.8,0.6,4,45.0,6,3,0,112.1,47.6,1
128,decision_making,339.2,0.7,3,34.2,7,2,0,58.8,55.2,0
176,focus_tracking,420.3,0.7,3,29.6,7,1,0,78.2,54.8,0
74,decision_making,453.7,0.5,5,25.1,5,3,0,98.8,38.5,1
139,decision_making,399.3,0.7,3,30.4,7,1,0,92.2,55.0,0
21,emotional_recognition,612.3,0.7,3,53.8,7,2,0,72.2,50.5,0
92,memory_pattern,473.4,0.6667,1,38.3,2,2,0,93.7,55.4,0
124,persistence_challenge,419.1,0.8,1,74.9,4,2,0,56.6,60.3,0
28,focus_tracking,569.9,0.7,3,36.5,7,3,0,57.2,52.7,0
161,emotional_recognition,402.7,0.8,2,53.8,8,4,0,67.0,60.6,0
49,persistence_challenge,375.5,0.6,2,68.8,3,1,0,59.1,47.4,0
52,memory_pattern,700.5,0.5,3,57.7,3,2,0,69.6,37.2,0
136,decision_making,558.7,0.6,4,23.6,6,2,0,86.9,45.4,1
104,decision_making,271.2,0.6,4,29.9,6,4,1,72.8,48.3,1
112,persistence_challenge,419.1,1.0,0,93.7,5,2,0,57.3,72.4,0
131,focus_tracking,338.8,0.5,5,28.7,5,1,0,70.7,39.6,0
116,focus_tracking,622.3,0.8,2,34.8,8,2,0,34.0,60.3,0
52,decision_making,548.5,0.8,2,33.1,8,2,0,77.0,61.2,0
194,focus_tracking,663.9,0.8,2,30.9,8,2,0,41.5,60.3,0
91,emotional_recognition,234.7,0.5,5,50.7,5,4,0,84.5,38.6,1
20,persistence_challenge,782.7,1.0,0,71.2,5,2,0,61.3,71.1,0
38,focus_tracking,394.1,0.7,3,33.4,7,2,0,75.6,54.7,0
146,decision_making,385.9,0.5,5,31.1,5,3,0,103.3,39.0,1
65,memory_pattern,395.6,0.75,1,45.9,3,2,0,102.2,60.4,0
183,persistence_challenge,1079.8,0.4,3,56.2,2,1,0,79.5,27.6,0
127,focus_tracking,248.0,0.7,3,35.5,7,3,0,97.3,56.0,1
123,memory_pattern,497.2,0.8,1,42.7,4,3,0,88.9,62.8,1
138,persistence_challenge,717.9,0.8,1,61.2,4,1,0,59.2,58.7,0
37,reaction_speed,514.0,0.9251,0,2055.9,1,2,0,84.1,0.0,1
89,reaction_speed,281.5,0.365,3,1407.7,1,2,0,62.9,0.0,1
24,memory_pattern,754.2,0.6667,2,53.8,4,4,1,70.3,49.1,1
19,emotional_recognition,285.4,0.8,2,43.8,8,1,0,62.1,62.8,0
171,decision_making,434.0,0.6,4,23.3,6,3,0,62.5,46.7,1
184,reaction_speed,436.6,0.3861,3,2183.0,1,3,1,90.2,0.0,2
59,memory_pattern,688.3,0.75,1,36.9,3,1,0,78.5,58.4,0
45,focus_tracking,392.6,0.7,3,29.0,7,1,0,81.1,55.1,0
121,persistence_challenge,795.7,0.6,2,51.1,3,1,0,41.6,44.9,0
76,persistence_challenge,649.7,0.2,4,71.8,1,2,1,84.8,16.3,2
178,focus_tracking,402.3,0.5,5,27.4,5,2,0,80.3,39.0,1
150,emotional_recognition,454.1,0.6,4,40.6,6,3,0,84.4,45.4,1
162,persistence_challenge,475.8,0.4,3,66.2,2,2,0,76.3,32.6,1
79,decision_making,538.3,0.7,3,28.8,7,2,0,85.1,53.6,0
22,persistence_challenge,546.0,1.0,0,68.9,5,2,0,46.4,73.7,0
166,emotional_recognition,983.2,0.8,2,41.2,8,2,0,89.2,56.1,0
109,memory_pattern,532.7,0.5714,3,70.1,4,2,0,85.9,42.0,1
142,memory_pattern,831.5,0.4,3,52.3,2,2,0,85.5,30.5,1
73,reaction_speed,597.5,0.6181,1,2987.7,1,3,0,86.0,0.0,2
97,emotional_recognition,572.0,0.8,2,44.8,8,3,0,82.5,59.8,0
105,focus_tracking,293.0,0.8,2,21.4,8,2,0,105.7,64.1,1
157,decision_making,400.8,0.6,4,30.2,6,1,0,65.5,47.0,0
99,reaction_speed,218.5,0.4843,2,874.0,1,1,0,83.2,0.0,2
186,reaction_speed,536.1,0.8987,0,2680.5,1,3,0,63.0,0.0,2
113,reaction_speed,581.3,0.8491,0,2906.7,1,1,0,59.9,0.0,1
13,reaction_speed,403.2,0.7459,1,2016.1,1,2,0,87.7,0.0,2
40,emotional_recognition,554.7,0.8,2,45.4,8,1,0,46.1,59.9,0
150,memory_pattern,365.0,0.75,1,52.9,3,2,0,91.4,60.1,0
147,focus_tracking,356.9,0.6,4,28.3,6,2,0,68.8,47.4,0
191,decision_making,555.3,0.8,2,25.3,8,2,0,78.0,61.4,0
48,decision_making,490.6,0.6,4,29.8,6,3,0,93.5,46.1,1
193,emotional_recognition,739.1,0.8,2,49.0,8,2,0,83.1,57.7,0
113,persistence_challenge,565.0,0.6,2,100.6,3,2,0,79.8,42.3,1
41,focus_tracking,351.7,0.8,2,40.6,8,1,0,89.4,62.4,0
183,focus_tracking,432.2,0.7,3,29.5,7,3,0,87.2,54.7,1
137,focus_tracking,450.5,1.0,0,37.0,10,1,0,73.0,77.8,0
45,focus_tracking,280.0,0.8,2,24.4,8,1,0,79.5,64.2,0
110,focus_tracking,410.8,0.4,6,26.9,4,3,0,100.9,30.9,1
105,persistence_challenge,583.2,0.6,2,71.3,3,2,0,89.9,45.0,1
180,emotional_recognition,536.7,0.9,1,42.1,9,1,0,107.2,68.4,0
128,focus_tracking,379.3,0.9,1,28.5,9,2,0,58.3,71.2,0
56,reaction_speed,355.5,0.4303,2,1422.0,1,1,0,66.1,0.0,1
67,decision_making,629.7,0.9,1,23.5,9,2,0,77.8,68.7,0
1,emotional_recognition,649.7,0.7,3,49.0,7,2,0,80.7,50.6,0
100,decision_making,404.7,0.6,4,26.7,6,1,0,81.4,47.0,0
199,focus_tracking,593.6,0.3,7,30.4,3,3,0,65.0,21.0,1
184,reaction_speed,429.0,0.8333,0,2144.9,1,2,0,73.8,0.0,1
75,persistence_challenge,398.3,0.8,1,60.4,4,3,0,70.3,62.0,0
193,reaction_speed,473.6,0.6199,1,1420.9,1,2,0,76.0,0.0,2
91,persistence_challenge,630.5,1.0,0,57.5,5,4,1,84.9,73.9,1
86,focus_tracking,356.7,0.7,3,26.7,7,1,0,75.3,55.4,0
131,emotional_recognition,523.5,0.6,4,40.0,6,4,0,60.1,44.8,1
171,reaction_speed,271.9,0.8981,0,815.8,1,2,0,55.4,0.0,1
141,focus_tracking,525.5,0.7,3,47.3,7,3,0,85.6,52.0,1
138,emotional_recognition,491.5,1.0,0,34.7,10,3,0,46.2,77.6,0
111,memory_pattern,169.8,0.6667,1,38.1,2,4,0,73.9,58.5,1
23,persistence_challenge,371.4,0.8,1,57.0,4,2,0,88.9,62.6,0
52,reaction_speed,495.8,0.7397,0,1487.4,1,1,0,72.1,0.0,1
104,focus_tracking,486.2,0.5,5,33.5,5,2,0,91.6,37.8,1
59,decision_making,734.5,0.6,4,28.2,6,1,0,90.9,43.7,0
199,decision_making,317.7,0.9,1,18.5,9,1,0,65.7,71.8,0
150,decision_making,362.3,0.8,2,28.1,8,2,0,70.7,63.4,0
161,decision_making,342.8,0.6,4,20.8,6,1,0,89.2,47.6,0
127,persistence_challenge,501.9,0.4,3,76.8,2,1,0,97.9,31.3,1
171,emotional_recognition,545.3,1.0,0,34.9,10,1,0,47.3,77.1,0
95,decision_making,1019.2,0.6,4,24.0,6,3,0,63.1,40.8,1
118,emotional_recognition,594.6,0.9,1,52.7,9,3,0,65.8,66.8,0
6,decision_making,491.5,0.4,6,35.9,4,4,0,81.9,29.5,1
101,emotional_recognition,815.9,0.8,2,22.7,8,1,0,95.7,58.8,0
3,decision_making,721.2,0.6,4,37.5,6,3,1,63.5,43.0,1
8,reaction_speed,446.9,0.7911,1,2234.5,1,4,0,88.4,0.0,2
29,focus_tracking,285.0,0.8,2,24.7,8,2,0,66.9,64.1,0
198,focus_tracking,434.1,0.5,5,35.4,5,2,0,74.0,38.1,1
102,emotional_recognition,565.8,0.7,3,44.3,7,2,0,64.9,51.9,0
55,persistence_challenge,686.5,0.8,1,64.1,4,2,0,67.3,58.7,0
34,persistence_challenge,734.5,0.8,1,80.4,4,3,0,44.1,56.6,1
57,persistence_challenge,656.1,0.6,2,101.0,3,2,0,63.0,41.3,0
3,memory_pattern,1156.2,0.25,3,45.5,1,1,0,83.8,18.9,1
115,focus_tracking,433.2,0.8,2,31.0,8,1,0,100.1,62.6,0
151,focus_tracking,419.1,1.0,0,39.3,10,1,0,99.2,77.9,0
95,memory_pattern,782.9,0.5,3,73.8,3,2,0,81.5,34.8,1
64,memory_pattern,310.7,0.625,3,61.4,5,4,0,64.4,48.3,1
7,focus_tracking,339.7,0.5,5,28.9,5,3,0,85.6,39.6,1
137,focus_tracking,572.5,0.7,3,35.5,7,2,0,100.3,52.7,0
52,decision_making,403.3,0.8,2,23.0,8,1,0,79.6,63.0,0
151,memory_pattern,307.1,0.5,3,57.6,3,1,0,93.9,41.2,0
20,emotional_recognition,838.4,0.8,2,46.7,8,1,0,60.3,56.9,0
122,decision_making,554.9,0.7,3,23.6,7,3,0,88.9,53.5,1
79,emotional_recognition,332.1,0.8,2,39.9,8,3,0,99.6,62.7,1
91,focus_tracking,730.5,0.7,3,41.2,7,1,0,70.4,50.6,0
69,emotional_recognition,701.7,0.9,1,37.9,9,1,0,66.8,67.2,0
176,reaction_speed,768.3,0.5736,2,3841.3,1,2,1,83.4,0.0,2
29,reaction_speed,382.9,0.939,0,1914.5,1,1,0,68.6,0.0,1
165,memory_pattern,591.1,0.6667,1,58.3,2,1,0,65.7,52.3,0
62,focus_tracking,380.4,0.7,3,29.9,7,1,0,69.8,55.2,0
37,persistence_challenge,401.8,0.6,2,63.9,3,1,0,109.7,47.6,0
198,decision_making,555.9,0.5,5,33.1,5,2,0,66.7,37.1,0
58,reaction_speed,420.3,0.5333,1,1260.9,1,2,0,80.0,0.0,1
35,focus_tracking,595.1,0.7,3,37.4,7,4,0,72.6,52.3,1
46,reaction_speed,545.1,0.6802,1,2725.3,1,2,0,85.9,0.0,2
182,reaction_speed,389.6,0.7712,1,1948.1,1,1,0,91.1,0.0,1
99,memory_pattern,303.2,0.4,3,43.5,2,1,0,83.6,36.6,0
156,decision_making,399.4,1.0,0,26.6,10,1,0,76.1,79.0,0
136,focus_tracking,690.7,0.7,3,27.0,7,1,0,90.8,52.1,0
164,focus_tracking,501.4,0.6,4,26.2,6,1,0,95.3,46.0,0
147,reaction_speed,399.9,0.9083,0,1199.8,1,3,0,107.2,0.0,2
138,persistence_challenge,841.3,0.6,2,63.2,3,3,0,37.4,43.3,1
109,focus_tracking,586.5,0.6,4,33.1,6,2,0,95.2,44.8,0
175,persistence_challenge,912.8,0.6,2,78.0,3,3,0,115.2,41.1,1
83,emotional_recognition,620.9,0.7,3,32.3,7,3,0,110.9,52.6,1
199,persistence_challenge,749.4,1.0,0,41.2,5,2,0,89.2,74.4,0
152,memory_pattern,788.2,0.5,3,58.3,3,2,0,82.3,36.3,1
10,focus_tracking,450.4,0.6,4,30.3,6,2,0,100.1,46.5,1
178,emotional_recognition,798.7,0.7,3,53.6,7,2,0,99.2,48.7,1
11,focus_tracking,480.1,0.7,3,34.7,7,2,0,66.0,53.7,0
116,reaction_speed,407.6,0.6049,1,1630.4,1,4,0,32.6,0.0,2
47,reaction_speed,450.1,0.8242,0,2250.3,1,3,0,92.2,0.0,2
29,persistence_challenge,700.8,0.2,4,63.0,1,2,0,85.5,16.7,1
116,focus_tracking,851.5,0.4,6,28.8,4,3,0,39.2,26.5,1
41,memory_pattern,386.1,0.3333,2,51.6,1,1,0,58.6,33.0,0
91,persistence_challenge,496.2,0.6,2,55.4,3,2,0,64.9,47.5,0
14,decision_making,564.1,0.6,4,29.8,6,3,0,79.6,45.4,1
129,decision_making,370.4,0.8,2,34.1,8,3,0,79.0,62.9,0
4,reaction_speed,342.0,0.9222,0,1026.1,1,3,0,111.0,0.0,2
116,focus_tracking,521.0,0.7,3,29.1,7,2,0,56.6,53.8,0
129,emotional_recognition,709.8,0.5,5,49.8,5,4,1,62.1,33.9,1
25,focus_tracking,248.9,0.8,2,32.0,8,2,0,83.0,64.3,0
31,persistence_challenge,1076.6,1.0,0,45.7,5,1,0,65.9,70.7,0
54,reaction_speed,587.3,0.8391,0,1761.8,1,1,0,97.8,0.0,1
150,emotional_recognition,788.9,0.9,1,30.9,9,1,0,66.4,67.0,0
172,reaction_speed,431.5,0.55,1,1726.1,1,2,0,81.8,0.0,2
138,focus_tracking,392.8,0.8,2,35.8,8,2,0,54.8,62.5,0
117,focus_tracking,307.0,0.7,3,31.2,7,3,0,61.4,55.8,0
187,reaction_speed,351.8,0.9031,0,1055.4,1,1,0,81.9,0.0,1
44,persistence_challenge,855.5,0.8,1,70.1,4,1,0,73.6,56.4,0
23,memory_pattern,818.2,0.6,2,68.3,3,4,1,91.3,43.0,1
178,emotional_recognition,312.7,0.9,1,30.5,9,1,0,85.0,71.8,0
141,memory_pattern,466.8,0.7143,2,43.5,5,3,0,95.6,55.8,1
25,persistence_challenge,383.8,0.2,4,50.6,1,1,0,95.1,21.1,1
176,emotional_recognition,433.7,0.6,4,34.4,6,1,0,79.9,46.2,0
95,decision_making,291.9,0.8,2,32.3,8,1,0,73.8,63.8,0
28,decision_making,379.6,0.7,3,31.6,7,2,0,65.7,55.0,0
163,emotional_recognition,392.2,0.5,5,33.1,5,4,1,56.8,38.8,1
119,reaction_speed,404.3,0.7924,1,2021.7,1,1,0,69.0,0.0,1
66,emotional_recognition,433.5,0.9,1,41.0,9,2,0,45.9,69.6,0
9,persistence_challenge,512.7,0.6,2,69.9,3,2,1,95.6,45.9,1
170,persistence_challenge,395.5,0.6,2,62.3,3,2,0,63.6,47.8,1
122,memory_pattern,439.6,0.3333,2,55.3,1,3,0,73.4,32.1,1
33,reaction_speed,663.4,0.6512,1,1990.1,1,3,0,70.5,0.0,1
172,emotional_recognition,1056.1,0.8,2,16.6,8,1,0,63.9,56.4,0
7,reaction_speed,448.9,0.9063,0,1795.4,1,3,0,67.7,0.0,2
156,emotional_recognition,786.2,0.9,1,47.8,9,2,0,82.5,65.4,0
174,emotional_recognition,506.5,0.8,2,53.3,8,2,0,78.1,59.6,0
52,memory_pattern,366.5,0.6667,1,61.1,2,2,0,85.4,54.2,0
100,reaction_speed,259.3,0.7658,0,1037.2,1,2,0,75.8,0.0,1
2,emotional_recognition,497.0,0.8,2,43.4,8,1,0,89.1,60.7,0
23,emotional_recognition,379.3,0.6,4,32.4,6,2,0,70.8,47.0,0
11,decision_making,578.7,0.7,3,29.2,7,2,0,54.7,53.2,0
157,memory_pattern,391.9,0.3333,2,44.4,1,1,0,82.3,33.6,1
100,decision_making,396.9,0.6,4,31.9,6,3,1,58.6,46.8,1
107,persistence_challenge,383.5,0.6,2,65.3,3,2,0,83.8,47.6,1
140,decision_making,513.8,0.5,5,28.7,5,1,0,99.7,37.9,0
92,memory_pattern,381.5,0.6667,2,34.1,4,1,0,93.2,54.8,0
53,decision_making,448.7,0.7,3,21.7,7,2,0,56.3,54.5,0
34,memory_pattern,303.0,0.625,3,46.3,5,1,0,50.4,49.8,0
54,persistence_challenge,861.5,0.6,2,48.1,3,2,0,110.0,44.6,1
146,persistence_challenge,768.7,0.6,2,92.2,3,3,0,103.4,41.1,1
78,emotional_recognition,452.9,0.7,3,45.9,7,1,0,89.2,52.9,0
107,emotional_recognition,481.5,0.7,3,46.6,7,2,0,72.5,52.5,0
63,persistence_challenge,1179.3,0.8,1,76.7,4,4,0,96.8,52.5,1
8,focus_tracking,327.3,0.6,4,27.7,6,2,0,73.1,47.7,0
53,persistence_challenge,405.6,0.6,2,77.9,3,3,0,65.3,46.2,1
